id,url,filename,img,alt
53,http://www.asofterworld.com/index.php?id=53,onemoretime.jpg,https://www.asofterworld.com/clean/onemoretime.jpg,you fucked it up
46,http://www.asofterworld.com/index.php?id=46,pilots.jpg,https://www.asofterworld.com/clean/pilots.jpg,You were always laughing
41,http://www.asofterworld.com/index.php?id=41,mysterious.jpg,https://www.asofterworld.com/clean/mysterious.jpg,"I used to want to plant bombs, the night of the prom."
45,http://www.asofterworld.com/index.php?id=45,dogfancy.jpg,https://www.asofterworld.com/clean/dogfancy.jpg,"seek release, boy"
47,http://www.asofterworld.com/index.php?id=47,familydog.jpg,https://www.asofterworld.com/clean/familydog.jpg,I wish I was never born! I hate you!
54,http://www.asofterworld.com/index.php?id=54,machine.jpg,https://www.asofterworld.com/clean/machine.jpg,history cutlets
55,http://www.asofterworld.com/index.php?id=55,saygoodbye.jpg,https://www.asofterworld.com/clean/saygoodbye.jpg,what about their friends?
52,http://www.asofterworld.com/index.php?id=52,somethingwrong.jpg,https://www.asofterworld.com/clean/somethingwrong.jpg,is there something wrong?
58,http://www.asofterworld.com/index.php?id=58,casiotone.jpg,https://www.asofterworld.com/clean/casiotone.jpg,"really, I am glad the romance is gone"
51,http://www.asofterworld.com/index.php?id=51,sweetness.jpg,https://www.asofterworld.com/clean/sweetness.jpg,you have a nice living room
59,http://www.asofterworld.com/index.php?id=59,standmyground.jpg,https://www.asofterworld.com/clean/standmyground.jpg,But I never told him about your best selling romance novels.
64,http://www.asofterworld.com/index.php?id=64,goldengirls.jpg,https://www.asofterworld.com/clean/goldengirls.jpg,thank you for being a friend
56,http://www.asofterworld.com/index.php?id=56,dangerdanger.jpg,https://www.asofterworld.com/clean/dangerdanger.jpg,but nobody says no to me
61,http://www.asofterworld.com/index.php?id=61,getoutgetout.jpg,https://www.asofterworld.com/clean/getoutgetout.jpg,"I'm here for ART, sir."
65,http://www.asofterworld.com/index.php?id=65,eatme.jpg,https://www.asofterworld.com/clean/eatme.jpg,"fool me once, shame on you"
66,http://www.asofterworld.com/index.php?id=66,followher.jpg,https://www.asofterworld.com/clean/followher.jpg,I wake up in long term relationships
67,http://www.asofterworld.com/index.php?id=67,library.jpg,https://www.asofterworld.com/clean/library.jpg,long overdue
60,http://www.asofterworld.com/index.php?id=60,kitchen.jpg,https://www.asofterworld.com/clean/kitchen.jpg,I ain't your pal.
63,http://www.asofterworld.com/index.php?id=63,whateverman.jpg,https://www.asofterworld.com/clean/whateverman.jpg,like she's going anywhere
57,http://www.asofterworld.com/index.php?id=57,thickasthieves.jpg,https://www.asofterworld.com/clean/thickasthieves.jpg,"no, honey, you look fine"
62,http://www.asofterworld.com/index.php?id=62,nothingwrong.jpg,https://www.asofterworld.com/clean/nothingwrong.jpg,you'll be someone you wouldn't understand
70,http://www.asofterworld.com/index.php?id=70,karaoke.jpg,https://www.asofterworld.com/clean/karaoke.jpg,"My mother knew all the words, word for word."
76,http://www.asofterworld.com/index.php?id=76,teahill.jpg,https://www.asofterworld.com/clean/teahill.jpg,I miss city life
68,http://www.asofterworld.com/index.php?id=68,heartandsoul.jpg,https://www.asofterworld.com/clean/heartandsoul.jpg,serious inquiries only
69,http://www.asofterworld.com/index.php?id=69,bowlingleaves.jpg,https://www.asofterworld.com/clean/bowlingleaves.jpg,when I was young I believed in gutter balls
73,http://www.asofterworld.com/index.php?id=73,battleship.jpg,https://www.asofterworld.com/clean/battleship.jpg,She's never too tired.
77,http://www.asofterworld.com/index.php?id=77,wrong.jpg,https://www.asofterworld.com/clean/wrong.jpg,when there's no more room in pigeon hell...
79,http://www.asofterworld.com/index.php?id=79,greenlake.jpg,https://www.asofterworld.com/clean/greenlake.jpg,and you'll look stupid then!
78,http://www.asofterworld.com/index.php?id=78,thebritish.jpg,https://www.asofterworld.com/clean/thebritish.jpg,they said they'd call
72,http://www.asofterworld.com/index.php?id=72,thebusiness.jpg,https://www.asofterworld.com/clean/thebusiness.jpg,Don't you have anywhere else to be?
71,http://www.asofterworld.com/index.php?id=71,fishbone.jpg,https://www.asofterworld.com/clean/fishbone.jpg,and from the pewter gifts she gave every christmas.
81,http://www.asofterworld.com/index.php?id=81,ricepudding.jpg,https://www.asofterworld.com/clean/ricepudding.jpg,"well, then by your argument, 1 in 5 people are whores"
75,http://www.asofterworld.com/index.php?id=75,shoppers.jpg,https://www.asofterworld.com/clean/shoppers.jpg,for jeff rowland
74,http://www.asofterworld.com/index.php?id=74,justtryme.jpg,https://www.asofterworld.com/clean/justtryme.jpg,"Ask her not to wear those army boots, though."
84,http://www.asofterworld.com/index.php?id=84,ferryboat.jpg,https://www.asofterworld.com/clean/ferryboat.jpg,don't you cry.
80,http://www.asofterworld.com/index.php?id=80,coldhearted.jpg,https://www.asofterworld.com/clean/coldhearted.jpg,"Terrorism delays vote, kills."
83,http://www.asofterworld.com/index.php?id=83,dino-saur.jpg,https://www.asofterworld.com/clean/dino-saur.jpg,rawr!
88,http://www.asofterworld.com/index.php?id=88,gunshow.jpg,https://www.asofterworld.com/clean/gunshow.jpg,"but when it comes to being loved, she's first"
82,http://www.asofterworld.com/index.php?id=82,letmeup.jpg,https://www.asofterworld.com/clean/letmeup.jpg,good game
92,http://www.asofterworld.com/index.php?id=92,death_to_baby_doom.jpg,https://www.asofterworld.com/clean/death_to_baby_doom.jpg,"we will have a spare room again, and mankind is safe!"
87,http://www.asofterworld.com/index.php?id=87,levitate.jpg,https://www.asofterworld.com/clean/levitate.jpg,Now we can go back to living in sin in peace.
85,http://www.asofterworld.com/index.php?id=85,furcoat.jpg,https://www.asofterworld.com/clean/furcoat.jpg,"I've got poodles, yeah, I've got pomeranian gladness in my heart!"
86,http://www.asofterworld.com/index.php?id=86,makeitright.jpg,https://www.asofterworld.com/clean/makeitright.jpg,"Every petal an accusation, every bumbling bee a pointing finger."
90,http://www.asofterworld.com/index.php?id=90,alwayslovehim.jpg,https://www.asofterworld.com/clean/alwayslovehim.jpg,"Goodnight, mom."
91,http://www.asofterworld.com/index.php?id=91,roy.jpg,https://www.asofterworld.com/clean/roy.jpg,rules are rules!
93,http://www.asofterworld.com/index.php?id=93,nikky.jpg,https://www.asofterworld.com/clean/nikky.jpg,and i slept well
96,http://www.asofterworld.com/index.php?id=96,sadstory.jpg,https://www.asofterworld.com/clean/sadstory.jpg,you have a beautiful smile
99,http://www.asofterworld.com/index.php?id=99,easthope.jpg,https://www.asofterworld.com/clean/easthope.jpg,AND socks
97,http://www.asofterworld.com/index.php?id=97,bush_camp.jpg,https://www.asofterworld.com/clean/bush_camp.jpg,"I'll make you proud, Dad!"
98,http://www.asofterworld.com/index.php?id=98,voodoolove.jpg,https://www.asofterworld.com/clean/voodoolove.jpg,I hear scratching all night
95,http://www.asofterworld.com/index.php?id=95,lucy.jpg,https://www.asofterworld.com/clean/lucy.jpg,I'm coming. I'm coming. Wait til the next commercial.
106,http://www.asofterworld.com/index.php?id=106,perverts.jpg,https://www.asofterworld.com/clean/perverts.jpg,maybe 1996 was
101,http://www.asofterworld.com/index.php?id=101,jerkinit.jpg,https://www.asofterworld.com/clean/jerkinit.jpg,jiggly milky doom
89,http://www.asofterworld.com/index.php?id=89,theweirdone.jpg,https://www.asofterworld.com/clean/theweirdone.jpg,"Evening, officer!"
94,http://www.asofterworld.com/index.php?id=94,gabrielle.jpg,https://www.asofterworld.com/clean/gabrielle.jpg,turn that frown upside-down
100,http://www.asofterworld.com/index.php?id=100,legsforsouls.jpg,https://www.asofterworld.com/clean/legsforsouls.jpg,I cannot kiss you and I want to.
102,http://www.asofterworld.com/index.php?id=102,graeme.jpg,https://www.asofterworld.com/clean/graeme.jpg,plz don't leave me!
105,http://www.asofterworld.com/index.php?id=105,theclerk.jpg,https://www.asofterworld.com/clean/theclerk.jpg,"and on Tuesdays I'll be straight, and Thursdays I'll be gay."
103,http://www.asofterworld.com/index.php?id=103,choppingblock.jpg,https://www.asofterworld.com/clean/choppingblock.jpg,"i hear him talking during the comercials, alone, arguing."
107,http://www.asofterworld.com/index.php?id=107,toomuchtoday.jpg,https://www.asofterworld.com/clean/toomuchtoday.jpg,I'm sorry I was angry
110,http://www.asofterworld.com/index.php?id=110,noteverybody.jpg,https://www.asofterworld.com/clean/noteverybody.jpg,my PIECE
108,http://www.asofterworld.com/index.php?id=108,whatyouget.jpg,https://www.asofterworld.com/clean/whatyouget.jpg,I don't want to hear your voice around here no more
112,http://www.asofterworld.com/index.php?id=112,shotgun.jpg,https://www.asofterworld.com/clean/shotgun.jpg,YOU'RE a euphemism
109,http://www.asofterworld.com/index.php?id=109,ghostmaid.jpg,https://www.asofterworld.com/clean/ghostmaid.jpg,who stole the cookies from the cookie jar? YOU DID MOTHERFUCKER
114,http://www.asofterworld.com/index.php?id=114,handjob.jpg,https://www.asofterworld.com/clean/handjob.jpg,"handjob susan, private eye"
111,http://www.asofterworld.com/index.php?id=111,collect_call.jpg,https://www.asofterworld.com/clean/collect_call.jpg,.......
104,http://www.asofterworld.com/index.php?id=104,dashboard.jpg,https://www.asofterworld.com/clean/dashboard.jpg,I wished I was a little bit taller.
116,http://www.asofterworld.com/index.php?id=116,coffeetime.jpg,https://www.asofterworld.com/clean/coffeetime.jpg,you're up early... hello?
120,http://www.asofterworld.com/index.php?id=120,skull.jpg,https://www.asofterworld.com/clean/skull.jpg,what would they do with their freedom?
118,http://www.asofterworld.com/index.php?id=118,xmas.jpg,https://www.asofterworld.com/clean/xmas.jpg,but old people just grow lonesome
119,http://www.asofterworld.com/index.php?id=119,emergency.jpg,https://www.asofterworld.com/clean/emergency.jpg,Is this cold?
123,http://www.asofterworld.com/index.php?id=123,eatmyshorts.jpg,https://www.asofterworld.com/clean/eatmyshorts.jpg,I also collect stamps.
117,http://www.asofterworld.com/index.php?id=117,wharf.jpg,https://www.asofterworld.com/clean/wharf.jpg,what we talk about when we talk about love
115,http://www.asofterworld.com/index.php?id=115,zerozero.jpg,https://www.asofterworld.com/clean/zerozero.jpg,Welcome to the Terrordome.
113,http://www.asofterworld.com/index.php?id=113,bicycle.jpg,https://www.asofterworld.com/clean/bicycle.jpg,"Glitter death. (like crib death, but prettier)"
124,http://www.asofterworld.com/index.php?id=124,playdoctor.jpg,https://www.asofterworld.com/clean/playdoctor.jpg,this is Emily and she is so pretty
125,http://www.asofterworld.com/index.php?id=125,myname.jpg,https://www.asofterworld.com/clean/myname.jpg,This is lisa and she does not have a website
122,http://www.asofterworld.com/index.php?id=122,corset.jpg,https://www.asofterworld.com/clean/corset.jpg,recidivist: yes
121,http://www.asofterworld.com/index.php?id=121,holy.jpg,https://www.asofterworld.com/clean/holy.jpg,even I know that
132,http://www.asofterworld.com/index.php?id=132,ceilingcat.jpg,https://www.asofterworld.com/clean/ceilingcat.jpg,yes
131,http://www.asofterworld.com/index.php?id=131,lesgoats.jpg,https://www.asofterworld.com/clean/lesgoats.jpg,WHAT
130,http://www.asofterworld.com/index.php?id=130,hawk.jpg,https://www.asofterworld.com/clean/hawk.jpg,i am too young to be a granny
133,http://www.asofterworld.com/index.php?id=133,candystore.jpg,https://www.asofterworld.com/clean/candystore.jpg,Oh man. What could happen next?
134,http://www.asofterworld.com/index.php?id=134,chewedalive.jpg,https://www.asofterworld.com/clean/chewedalive.jpg,"also, maybe you could brush more"
127,http://www.asofterworld.com/index.php?id=127,thenextworld.jpg,https://www.asofterworld.com/clean/thenextworld.jpg,your machinery is too much for me
126,http://www.asofterworld.com/index.php?id=126,lawndarts.jpg,https://www.asofterworld.com/clean/lawndarts.jpg,this is Maggie and she is tough tough tough
129,http://www.asofterworld.com/index.php?id=129,footfetish.jpg,https://www.asofterworld.com/clean/footfetish.jpg,we all float down here
138,http://www.asofterworld.com/index.php?id=138,ogopogo.jpg,https://www.asofterworld.com/clean/ogopogo.jpg,why not smile?
137,http://www.asofterworld.com/index.php?id=137,dreamweaver.jpg,https://www.asofterworld.com/clean/dreamweaver.jpg,you make my heart stop
128,http://www.asofterworld.com/index.php?id=128,thedrowned.jpg,https://www.asofterworld.com/clean/thedrowned.jpg,and the saved
136,http://www.asofterworld.com/index.php?id=136,listentoyourmother.jpg,https://www.asofterworld.com/clean/listentoyourmother.jpg,WE CAN AFFORD NO MORE DISTRACTIONS
144,http://www.asofterworld.com/index.php?id=144,threesome.jpg,https://www.asofterworld.com/clean/threesome.jpg,masturbation as therapy
135,http://www.asofterworld.com/index.php?id=135,seamonster.jpg,https://www.asofterworld.com/clean/seamonster.jpg,can you imagine how disdainful they'll look?
139,http://www.asofterworld.com/index.php?id=139,keepout.jpg,https://www.asofterworld.com/clean/keepout.jpg,"she would have wanted this last, unending dance"
145,http://www.asofterworld.com/index.php?id=145,funfair.jpg,https://www.asofterworld.com/clean/funfair.jpg,love will light up my room
140,http://www.asofterworld.com/index.php?id=140,savedatlast.jpg,https://www.asofterworld.com/clean/savedatlast.jpg,"everything will be okay, i'm here"
143,http://www.asofterworld.com/index.php?id=143,answering.jpg,https://www.asofterworld.com/clean/answering.jpg,good luck!
149,http://www.asofterworld.com/index.php?id=149,thepearls.jpg,https://www.asofterworld.com/clean/thepearls.jpg,pawn shop tutorials
150,http://www.asofterworld.com/index.php?id=150,xavier.jpg,https://www.asofterworld.com/clean/xavier.jpg,smell you later
148,http://www.asofterworld.com/index.php?id=148,marriedman.jpg,https://www.asofterworld.com/clean/marriedman.jpg,SHE IS BEAUTIFUL AND WHEN I AM AWAY FROM HER I MISS HER
141,http://www.asofterworld.com/index.php?id=141,slowdown.jpg,https://www.asofterworld.com/clean/slowdown.jpg,the resolution doesn't matter
152,http://www.asofterworld.com/index.php?id=152,kittentits.jpg,https://www.asofterworld.com/clean/kittentits.jpg,Remember when we used to have sex?
153,http://www.asofterworld.com/index.php?id=153,soldierandangel.jpg,https://www.asofterworld.com/clean/soldierandangel.jpg,yes your wings are beautiful. yes they shimmer. god.
154,http://www.asofterworld.com/index.php?id=154,backalley.jpg,https://www.asofterworld.com/clean/backalley.jpg,maybe tomorrow i'll want to settle down
147,http://www.asofterworld.com/index.php?id=147,horseshow.jpg,https://www.asofterworld.com/clean/horseshow.jpg,macaroni and glitter
142,http://www.asofterworld.com/index.php?id=142,avirtualstage.jpg,https://www.asofterworld.com/clean/avirtualstage.jpg,i also do weddings
155,http://www.asofterworld.com/index.php?id=155,remember.jpg,https://www.asofterworld.com/clean/remember.jpg,and there were some bridge tokens too
146,http://www.asofterworld.com/index.php?id=146,splitapart.jpg,https://www.asofterworld.com/clean/splitapart.jpg,i know it in my heart to be true
158,http://www.asofterworld.com/index.php?id=158,worrisome.jpg,https://www.asofterworld.com/clean/worrisome.jpg,"ladies, please. One at a time."
156,http://www.asofterworld.com/index.php?id=156,productplacementday.jpg,https://www.asofterworld.com/clean/productplacementday.jpg,dad thinks that's funny I guess
159,http://www.asofterworld.com/index.php?id=159,stool.jpg,https://www.asofterworld.com/clean/stool.jpg,make your own luck my ass
157,http://www.asofterworld.com/index.php?id=157,didnotwork.jpg,https://www.asofterworld.com/clean/didnotwork.jpg,nobody gonna wesley snipe me
151,http://www.asofterworld.com/index.php?id=151,scotsman.jpg,https://www.asofterworld.com/clean/scotsman.jpg,my dad's a laugher
164,http://www.asofterworld.com/index.php?id=164,missyou.jpg,https://www.asofterworld.com/clean/missyou.jpg,get well soon
166,http://www.asofterworld.com/index.php?id=166,leaving.jpg,https://www.asofterworld.com/clean/leaving.jpg,now it's a journal comic? Boring.
163,http://www.asofterworld.com/index.php?id=163,quietgirl.jpg,https://www.asofterworld.com/clean/quietgirl.jpg,what if people don't want my help?
168,http://www.asofterworld.com/index.php?id=168,takeme.jpg,https://www.asofterworld.com/clean/takeme.jpg,he's really sweet
165,http://www.asofterworld.com/index.php?id=165,exoticladies.jpg,https://www.asofterworld.com/clean/exoticladies.jpg,A taste of the orient! HOT
167,http://www.asofterworld.com/index.php?id=167,ihateyou.jpg,https://www.asofterworld.com/clean/ihateyou.jpg,it just wasn't reasonable
162,http://www.asofterworld.com/index.php?id=162,takemetothemovies.jpg,https://www.asofterworld.com/clean/takemetothemovies.jpg,not... not that we need it.
170,http://www.asofterworld.com/index.php?id=170,onemorenight.jpg,https://www.asofterworld.com/clean/onemorenight.jpg,and maybe I keep adding to the list
160,http://www.asofterworld.com/index.php?id=160,barbie.jpg,https://www.asofterworld.com/clean/barbie.jpg,I paid for her. She's mine.
171,http://www.asofterworld.com/index.php?id=171,footiepyjamas.jpg,https://www.asofterworld.com/clean/footiepyjamas.jpg,"she says, what, now should be different?"
169,http://www.asofterworld.com/index.php?id=169,trophy.jpg,https://www.asofterworld.com/clean/trophy.jpg,"oh, maureen"
173,http://www.asofterworld.com/index.php?id=173,heavytraffic.jpg,https://www.asofterworld.com/clean/heavytraffic.jpg,filling barbie's corvette with manure
174,http://www.asofterworld.com/index.php?id=174,HBCisdead.jpg,https://www.asofterworld.com/clean/HBCisdead.jpg,I guess you were my first boy wonder
172,http://www.asofterworld.com/index.php?id=172,interruptus2.jpg,https://www.asofterworld.com/clean/interruptus2.jpg,worms
182,http://www.asofterworld.com/index.php?id=182,background.jpg,https://www.asofterworld.com/clean/background.jpg,at least he has a father
161,http://www.asofterworld.com/index.php?id=161,retailtherapy.jpg,https://www.asofterworld.com/clean/retailtherapy.jpg,I will never look at stars the same way
179,http://www.asofterworld.com/index.php?id=179,pookums.jpg,https://www.asofterworld.com/clean/pookums.jpg,pookums still loves ME though
186,http://www.asofterworld.com/index.php?id=186,failingmark.jpg,https://www.asofterworld.com/clean/failingmark.jpg,nice girls don't
176,http://www.asofterworld.com/index.php?id=176,trouble.jpg,https://www.asofterworld.com/clean/trouble.jpg,"Tough break, kid."
175,http://www.asofterworld.com/index.php?id=175,endless.jpg,https://www.asofterworld.com/clean/endless.jpg,don't be so foolish
181,http://www.asofterworld.com/index.php?id=181,alwaysabridesmaid.jpg,https://www.asofterworld.com/clean/alwaysabridesmaid.jpg,they don't know what they're missing
177,http://www.asofterworld.com/index.php?id=177,seaweed.jpg,https://www.asofterworld.com/clean/seaweed.jpg,but you get free ink cartridge refills
187,http://www.asofterworld.com/index.php?id=187,shotwell.jpg,https://www.asofterworld.com/clean/shotwell.jpg,shellfish? again?
184,http://www.asofterworld.com/index.php?id=184,perpetual_illness.jpg,https://www.asofterworld.com/clean/perpetual_illness.jpg,try this at home
180,http://www.asofterworld.com/index.php?id=180,regrettable.jpg,https://www.asofterworld.com/clean/regrettable.jpg,"it's a coverup tatt, as I don't love Amy anymore"
188,http://www.asofterworld.com/index.php?id=188,ilana.jpg,https://www.asofterworld.com/clean/ilana.jpg,and i don't want to be alone
189,http://www.asofterworld.com/index.php?id=189,lurid.jpg,https://www.asofterworld.com/clean/lurid.jpg,what a t-shirt idea!
183,http://www.asofterworld.com/index.php?id=183,christmasdrunk.jpg,https://www.asofterworld.com/clean/christmasdrunk.jpg,or maybe i should get a job
195,http://www.asofterworld.com/index.php?id=195,zinefair.jpg,https://www.asofterworld.com/clean/zinefair.jpg,it is worth setting off metal detectors
190,http://www.asofterworld.com/index.php?id=190,tacos.jpg,https://www.asofterworld.com/clean/tacos.jpg,"flush one pill, three times daily"
194,http://www.asofterworld.com/index.php?id=194,camping.jpg,https://www.asofterworld.com/clean/camping.jpg,even after we're done
178,http://www.asofterworld.com/index.php?id=178,beachday.jpg,https://www.asofterworld.com/clean/beachday.jpg,twice at least
191,http://www.asofterworld.com/index.php?id=191,leftbehind.jpg,https://www.asofterworld.com/clean/leftbehind.jpg,i can't remember what that means
196,http://www.asofterworld.com/index.php?id=196,pilsner.jpg,https://www.asofterworld.com/clean/pilsner.jpg,......
193,http://www.asofterworld.com/index.php?id=193,daniellewashere.jpg,https://www.asofterworld.com/clean/daniellewashere.jpg,my garlic breath is unprofessional is it?
185,http://www.asofterworld.com/index.php?id=185,GIRLfriend.jpg,https://www.asofterworld.com/clean/GIRLfriend.jpg,I don't mind paying. It's worth it.
192,http://www.asofterworld.com/index.php?id=192,crablegs.jpg,https://www.asofterworld.com/clean/crablegs.jpg,miracles bring tourists
197,http://www.asofterworld.com/index.php?id=197,stepbystep.jpg,https://www.asofterworld.com/clean/stepbystep.jpg,"an eyeball should never have sand on it, even one that big"
203,http://www.asofterworld.com/index.php?id=203,fistfighting.jpg,https://www.asofterworld.com/clean/fistfighting.jpg,I spy with my little eye
205,http://www.asofterworld.com/index.php?id=205,handsclean.jpg,https://www.asofterworld.com/clean/handsclean.jpg,you'll never guess!
199,http://www.asofterworld.com/index.php?id=199,lostinthesupermarket.jpg,https://www.asofterworld.com/clean/lostinthesupermarket.jpg,"or, as I like to call it, my wedding"
198,http://www.asofterworld.com/index.php?id=198,takemealive.jpg,https://www.asofterworld.com/clean/takemealive.jpg,another bathroom break
202,http://www.asofterworld.com/index.php?id=202,nosurrender.jpg,https://www.asofterworld.com/clean/nosurrender.jpg,tell me another one
208,http://www.asofterworld.com/index.php?id=208,ringthealarm.jpg,https://www.asofterworld.com/clean/ringthealarm.jpg,this resort has no egg nog
201,http://www.asofterworld.com/index.php?id=201,thelongclimb.jpg,https://www.asofterworld.com/clean/thelongclimb.jpg,wee miss you
206,http://www.asofterworld.com/index.php?id=206,whiteout.jpg,https://www.asofterworld.com/clean/whiteout.jpg,and don't tell your father we did this. he'd divorce me.
207,http://www.asofterworld.com/index.php?id=207,never_happier.jpg,https://www.asofterworld.com/clean/never_happier.jpg,now let's go haunt the fuck out of Jeff
204,http://www.asofterworld.com/index.php?id=204,forwhom.jpg,https://www.asofterworld.com/clean/forwhom.jpg,never in the same room as myself
200,http://www.asofterworld.com/index.php?id=200,thelockup.jpg,https://www.asofterworld.com/clean/thelockup.jpg,"fuck critics, you can kiss my whole asshole"
210,http://www.asofterworld.com/index.php?id=210,never_meant_for_this.jpg,https://www.asofterworld.com/clean/never_meant_for_this.jpg,"oh, haha, microchip babies! what a hoot! what a stretch!"
